Postcode,Postcode Status,LSOA Code,LSOA Name,Index of Multiple Deprivation Rank,Index of Multiple Deprivation Decile
B75 5HB,Live,E01009423,Birmingham 002C E01009423,10309,4
B75 5HD,Live,E01009423,Birmingham 002C E01009423,10309,4
B75 5HE,Terminated,E01009423,Birmingham 002C E01009423,10309,4
B75 5HF,Terminated,E01009423,Birmingham 002C E01009423,10309,4
B75 5HG,Terminated,E01009423,Birmingham 002C E01009423,10309,4
B75 5HH,Live,E01009415,Birmingham 002A E01009415,29422,9
B75 5HJ,Live,E01009425,Birmingham 002D E01009425,23012,8
B75 5HL,Live,E01009425,Birmingham 002D E01009425,23012,8
B75 5HN,Live,E01009415,Birmingham 002A E01009415,29422,9
B75 5HP,Live,E01009415,Birmingham 002A E01009415,29422,9
B75 5HQ,Live,E01009415,Birmingham 002A E01009415,29422,9
B75 5HR,Live,E01009415,Birmingham 002A E01009415,29422,9
B75 5HS,Live,E01009415,Birmingham 002A E01009415,29422,9
B75 5HT,Live,E01009415,Birmingham 002A E01009415,29422,9
B75 5HU,Live,E01009415,Birmingham 002A E01009415,29422,9
B75 5HW,Live,E01009415,Birmingham 002A E01009415,29422,9
B75 5HX,Live,E01009415,Birmingham 002A E01009415,29422,9
B75 5HY,Live,E01009415,Birmingham 002A E01009415,29422,9
B75 5HZ,Live,E01009415,Birmingham 002A E01009415,29422,9
B75 5JA,Live,E01009415,Birmingham 002A E01009415,29422,9
B75 5JB,Live,E01009415,Birmingham 002A E01009415,29422,9
B75 5JD,Live,E01009415,Birmingham 002A E01009415,29422,9
B75 5JE,Terminated,E01009415,Birmingham 002A E01009415,29422,9
B75 5JF,Terminated,E01009423,Birmingham 002C E01009423,10309,4
B75 5JG,Live,E01009418,Birmingham 001B E01009418,15161,5
B75 5JH,Live,E01009415,Birmingham 002A E01009415,29422,9
B75 5JJ,Live,E01009418,Birmingham 001B E01009418,15161,5
B75 5JL,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 5JN,Live,E01009418,Birmingham 001B E01009418,15161,5
B75 5JP,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 5JQ,Live,E01009415,Birmingham 002A E01009415,29422,9
B75 5JR,Terminated,E01009415,Birmingham 002A E01009415,29422,9
B75 5JS,Terminated,E01009423,Birmingham 002C E01009423,10309,4
B75 5JT,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 5JU,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 5JW,Live,E01009418,Birmingham 001B E01009418,15161,5
B75 5JX,Live,E01009420,Birmingham 003B E01009420,26460,9
B75 5JY,Live,E01009420,Birmingham 003B E01009420,26460,9
B75 5LA,Live,E01009420,Birmingham 003B E01009420,26460,9
B75 5LB,Live,E01009420,Birmingham 003B E01009420,26460,9
B75 5LD,Live,E01009423,Birmingham 002C E01009423,10309,4
B75 5LE,Live,E01009423,Birmingham 002C E01009423,10309,4
B75 5LF,Live,E01009420,Birmingham 003B E01009420,26460,9
B75 5LG,Live,E01009420,Birmingham 003B E01009420,26460,9
B75 5LH,Live,E01009420,Birmingham 003B E01009420,26460,9
B75 5LJ,Live,E01009423,Birmingham 002C E01009423,10309,4
B75 5LL,Live,E01009423,Birmingham 002C E01009423,10309,4
B75 5LN,Live,E01009420,Birmingham 003B E01009420,26460,9
B75 5LP,Live,E01009423,Birmingham 002C E01009423,10309,4
B75 5LQ,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5LR,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5LS,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5LT,Terminated,E01009416,Birmingham 003A E01009416,28041,9
B75 5LU,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5LW,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 5LX,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 5LZ,Terminated,E01009416,Birmingham 003A E01009416,28041,9
B75 5NA,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 5NB,Live,E01009420,Birmingham 003B E01009420,26460,9
B75 5ND,Live,E01009420,Birmingham 003B E01009420,26460,9
B75 5NE,Live,E01009420,Birmingham 003B E01009420,26460,9
B75 5NF,Live,E01009420,Birmingham 003B E01009420,26460,9
B75 5NG,Live,E01009420,Birmingham 003B E01009420,26460,9
B75 5NH,Live,E01009420,Birmingham 003B E01009420,26460,9
B75 5NJ,Live,E01009420,Birmingham 003B E01009420,26460,9
B75 5NL,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5NN,Live,E01009420,Birmingham 003B E01009420,26460,9
B75 5NP,Live,E01009420,Birmingham 003B E01009420,26460,9
B75 5NQ,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5NR,Live,E01009420,Birmingham 003B E01009420,26460,9
B75 5NS,Live,E01009420,Birmingham 003B E01009420,26460,9
B75 5NT,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 5NU,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5NW,Live,E01009420,Birmingham 003B E01009420,26460,9
B75 5NX,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5NY,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5NZ,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5PA,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5PB,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5PD,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5PE,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5PF,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5PG,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5PH,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5PJ,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5PL,Live,E01009420,Birmingham 003B E01009420,26460,9
B75 5PN,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5PP,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 5PQ,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5PR,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5PS,Terminated,E01009423,Birmingham 002C E01009423,10309,4
B75 5PT,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 5PU,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 5PW,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5PX,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 5PY,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 5PZ,Terminated,E01009423,Birmingham 002C E01009423,10309,4
B75 5QA,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 5QB,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 5QD,Live,E01009415,Birmingham 002A E01009415,29422,9
B75 5QE,Live,E01009415,Birmingham 002A E01009415,29422,9
B75 5QF,Live,E01009415,Birmingham 002A E01009415,29422,9
B75 5QG,Live,E01009415,Birmingham 002A E01009415,29422,9
B75 5QH,Live,E01009418,Birmingham 001B E01009418,15161,5
B75 5QJ,Live,E01009415,Birmingham 002A E01009415,29422,9
B75 5QL,Live,E01009415,Birmingham 002A E01009415,29422,9
B75 5QN,Live,E01009423,Birmingham 002C E01009423,10309,4
B75 5QP,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5QQ,Live,E01009415,Birmingham 002A E01009415,29422,9
B75 5QR,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5QS,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5QT,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5QU,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5QW,Live,E01009423,Birmingham 002C E01009423,10309,4
B75 5QY,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5QZ,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5RB,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5RD,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5RE,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5RF,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5RG,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5RH,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5RJ,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5RL,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5RN,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5RP,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5RQ,Terminated,E01009416,Birmingham 003A E01009416,28041,9
B75 5RR,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5RS,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 5RT,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5RU,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5RW,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 5SB,Terminated,E01009423,Birmingham 002C E01009423,10309,4
B75 5SF,Terminated,E01009423,Birmingham 002C E01009423,10309,4
B75 5SU,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5TB,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5TD,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5TE,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5TF,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5TG,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5TH,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5TJ,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5TL,Live,E01009431,Birmingham 003E E01009431,30121,10
B75 5TN,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 5TP,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5TQ,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5TR,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5TS,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5TT,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5TU,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5TW,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5TX,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 5TY,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5TZ,Live,E01009424,Birmingham 004B E01009424,19994,7
B75 5UA,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5UB,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5UD,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5UE,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5UF,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5UG,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5UH,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5UJ,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5UL,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5UN,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5UP,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 5WA,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 5WB,Terminated,E01009416,Birmingham 003A E01009416,28041,9
B75 5WD,Terminated,E01009416,Birmingham 003A E01009416,28041,9
B75 5WE,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 5WN,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 5WP,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 5WQ,Terminated,E01009416,Birmingham 003A E01009416,28041,9
B75 5WT,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 5WU,Terminated,E01009416,Birmingham 003A E01009416,28041,9
B75 5XB,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 5YB,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 5YG,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 5YN,Terminated,E01009416,Birmingham 003A E01009416,28041,9
B75 5YR,Live,E01009424,Birmingham 004B E01009424,19994,7
B75 5YS,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 5ZA,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 5ZB,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 5ZD,Terminated,E01009416,Birmingham 003A E01009416,28041,9
B75 5ZE,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 5ZF,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 5ZR,Terminated,E01009416,Birmingham 003A E01009416,28041,9
B75 6AA,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6AB,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6AD,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 6AE,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6AF,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 6AG,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6AH,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6AJ,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6AL,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6AN,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6AP,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6AQ,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6AR,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6AS,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6AT,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6AU,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6AW,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6AX,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6AY,Live,E01009447,Birmingham 005C E01009447,15571,5
B75 6AZ,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6BA,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 6BB,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6BE,Live,E01009432,Birmingham 006A E01009432,13743,5
B75 6BG,Live,E01009432,Birmingham 006A E01009432,13743,5
B75 6BH,Live,E01009428,Birmingham 004D E01009428,31699,10
B75 6BJ,Live,E01009428,Birmingham 004D E01009428,31699,10
B75 6BL,Live,E01009432,Birmingham 006A E01009432,13743,5
B75 6BN,Live,E01009428,Birmingham 004D E01009428,31699,10
B75 6BP,Live,E01009428,Birmingham 004D E01009428,31699,10
B75 6BQ,Live,E01009428,Birmingham 004D E01009428,31699,10
B75 6BS,Live,E01009428,Birmingham 004D E01009428,31699,10
B75 6BT,Live,E01009428,Birmingham 004D E01009428,31699,10
B75 6BU,Live,E01009428,Birmingham 004D E01009428,31699,10
B75 6BW,Terminated,E01009428,Birmingham 004D E01009428,31699,10
B75 6BX,Live,E01009428,Birmingham 004D E01009428,31699,10
B75 6BY,Terminated,E01009428,Birmingham 004D E01009428,31699,10
B75 6BZ,Terminated,E01009428,Birmingham 004D E01009428,31699,10
B75 6DA,Live,E01009428,Birmingham 004D E01009428,31699,10
B75 6DB,Live,E01009428,Birmingham 004D E01009428,31699,10
B75 6DD,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 6DE,Terminated,E01009428,Birmingham 004D E01009428,31699,10
B75 6DF,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 6DG,Live,E01009430,Birmingham 004E E01009430,26877,9
B75 6DH,Live,E01009428,Birmingham 004D E01009428,31699,10
B75 6DJ,Live,E01009428,Birmingham 004D E01009428,31699,10
B75 6DL,Live,E01009428,Birmingham 004D E01009428,31699,10
B75 6DN,Live,E01009446,Birmingham 005B E01009446,19199,6
B75 6DP,Live,E01009446,Birmingham 005B E01009446,19199,6
B75 6DQ,Live,E01009430,Birmingham 004E E01009430,26877,9
B75 6DR,Live,E01009446,Birmingham 005B E01009446,19199,6
B75 6DS,Live,E01009446,Birmingham 005B E01009446,19199,6
B75 6DT,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6DU,Live,E01009446,Birmingham 005B E01009446,19199,6
B75 6DW,Live,E01009446,Birmingham 005B E01009446,19199,6
B75 6DX,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6DY,Live,E01009428,Birmingham 004D E01009428,31699,10
B75 6DZ,Live,E01009428,Birmingham 004D E01009428,31699,10
B75 6EA,Live,E01009428,Birmingham 004D E01009428,31699,10
B75 6EB,Live,E01009430,Birmingham 004E E01009430,26877,9
B75 6ED,Live,E01009430,Birmingham 004E E01009430,26877,9
B75 6EE,Terminated,E01009428,Birmingham 004D E01009428,31699,10
B75 6EF,Terminated,E01009444,Birmingham 006D E01009444,30549,10
B75 6EG,Terminated,E01009444,Birmingham 006D E01009444,30549,10
B75 6EH,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6EJ,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 6EL,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6EN,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6EP,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6EQ,Terminated,E01009428,Birmingham 004D E01009428,31699,10
B75 6ER,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6ES,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6ET,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6EU,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6EW,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6EX,Terminated,E01009428,Birmingham 004D E01009428,31699,10
B75 6EY,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6EZ,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 6HA,Live,E01009447,Birmingham 005C E01009447,15571,5
B75 6HB,Live,E01009446,Birmingham 005B E01009446,19199,6
B75 6HD,Live,E01009444,Birmingham 006D E01009444,30549,10
B75 6HE,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 6HF,Terminated,E01009428,Birmingham 004D E01009428,31699,10
B75 6HH,Live,E01009446,Birmingham 005B E01009446,19199,6
B75 6HJ,Live,E01009446,Birmingham 005B E01009446,19199,6
B75 6HL,Terminated,E01009446,Birmingham 005B E01009446,19199,6
B75 6HN,Terminated,E01009446,Birmingham 005B E01009446,19199,6
B75 6HP,Live,E01009446,Birmingham 005B E01009446,19199,6
B75 6HQ,Terminated,E01009428,Birmingham 004D E01009428,31699,10
B75 6HR,Live,E01009446,Birmingham 005B E01009446,19199,6
B75 6HS,Live,E01009446,Birmingham 005B E01009446,19199,6
B75 6HT,Live,E01009446,Birmingham 005B E01009446,19199,6
B75 6HU,Live,E01009446,Birmingham 005B E01009446,19199,6
B75 6HW,Terminated,E01009428,Birmingham 004D E01009428,31699,10
B75 6HX,Live,E01009446,Birmingham 005B E01009446,19199,6
B75 6HY,Live,E01009446,Birmingham 005B E01009446,19199,6
B75 6HZ,Live,E01009446,Birmingham 005B E01009446,19199,6
B75 6JA,Live,E01009446,Birmingham 005B E01009446,19199,6
B75 6JB,Live,E01009450,Birmingham 012E E01009450,19383,6
B75 6JD,Live,E01009448,Birmingham 005D E01009448,5237,2
B75 6JE,Live,E01009446,Birmingham 005B E01009446,19199,6
B75 6JH,Live,E01009446,Birmingham 005B E01009446,19199,6
B75 6JJ,Live,E01009446,Birmingham 005B E01009446,19199,6
B75 6JL,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 6JP,Live,E01009450,Birmingham 012E E01009450,19383,6
B75 6JR,Live,E01009450,Birmingham 012E E01009450,19383,6
B75 6JS,Live,E01009448,Birmingham 005D E01009448,5237,2
B75 6JT,Live,E01009450,Birmingham 012E E01009450,19383,6
B75 6LB,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 6LD,Terminated,E01009428,Birmingham 004D E01009428,31699,10
B75 6LG,Live,E01009450,Birmingham 012E E01009450,19383,6
B75 6LJ,Terminated,E01009416,Birmingham 003A E01009416,28041,9
B75 6LL,Terminated,E01009428,Birmingham 004D E01009428,31699,10
B75 6LN,Live,E01009429,Birmingham 003D E01009429,31954,10
B75 6LP,Live,E01009429,Birmingham 003D E01009429,31954,10
B75 6LQ,Terminated,E01009416,Birmingham 003A E01009416,28041,9
B75 6LR,Live,E01009429,Birmingham 003D E01009429,31954,10
B75 6LS,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6LT,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6LU,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 6LW,Terminated,E01009429,Birmingham 003D E01009429,31954,10
B75 6LY,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6LZ,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6NA,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6NB,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6ND,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6NE,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6NF,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6NG,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6NH,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6NJ,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6NL,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6NN,Live,E01009429,Birmingham 003D E01009429,31954,10
B75 6NP,Live,E01009429,Birmingham 003D E01009429,31954,10
B75 6NQ,Live,E01009429,Birmingham 003D E01009429,31954,10
B75 6NR,Live,E01009429,Birmingham 003D E01009429,31954,10
B75 6NS,Live,E01009429,Birmingham 003D E01009429,31954,10
B75 6NT,Terminated,E01009428,Birmingham 004D E01009428,31699,10
B75 6NU,Terminated,E01009428,Birmingham 004D E01009428,31699,10
B75 6NW,Terminated,E01009429,Birmingham 003D E01009429,31954,10
B75 6NX,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 6NY,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 6NZ,Live,E01009416,Birmingham 003A E01009416,28041,9
B75 6PA,Live,E01009427,Birmingham 004C E01009427,20503,7
B75 6PB,Live,E01009430,Birmingham 004E E01009430,26877,9
B75 6PD,Live,E01009428,Birmingham 004D E01009428,31699,10
B75 6PE,Live,E01009428,Birmingham 004D E01009428,31699,10
B75 6PF,Terminated,E01009428,Birmingham 004D E01009428,31699,10
B75 6PG,Live,E01009429,Birmingham 003D E01009429,31954,10
B75 6PH,Live,E01009429,Birmingham 003D E01009429,31954,10
B75 6PJ,Live,E01009430,Birmingham 004E E01009430,26877,9
B75 6PL,Live,E01009423,Birmingham 002C E01009423,10309,4
B75 6PN,Live,E01009423,Birmingham 002C E01009423,10309,4
B75 6PQ,Live,E01009429,Birmingham 003D E01009429,31954,10
B75 6PR,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6PS,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6PT,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6PU,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6PW,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6PX,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 6QA,Terminated,E01009424,Birmingham 004B E01009424,19994,7
B75 6QB,Live,E01009423,Birmingham 002C E01009423,10309,4
B75 6QD,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6QH,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6QJ,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6QL,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6QN,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6QS,Terminated,E01009426,Birmingham 003C E01009426,31270,10
B75 6QT,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6QU,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6QW,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6QX,Live,E01009426,Birmingham 003C E01009426,31270,10
B75 6QY,Terminated,E01009428,Birmingham 004D E01009428,31699,10
B75 6QZ,Terminated,E01009428,Birmingham 004D E01009428,31699,10
